age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y;ID
29;blue-collar;married;primary;no;410;no;yes;telephone;25;jul;297;2;-1;0;nonexistent;no;4152
48;self-employed;divorced;tertiary;no;103;no;yes;cellular;25;jul;135;1;-1;0;nonexistent;no;4153
48;services;married;secondary;no;622;yes;no;cellular;25;jul;95;1;-1;0;nonexistent;no;4154
53;housemaid;married;secondary;no;559;yes;no;telephone;25;jul;182;1;-1;0;nonexistent;no;4155
35;blue-collar;married;primary;no;305;yes;no;cellular;25;jul;168;2;-1;0;nonexistent;no;4156
36;housemaid;married;tertiary;no;147;yes;yes;cellular;25;jul;1269;1;-1;0;nonexistent;no;4157
52;retired;married;secondary;no;5423;no;yes;cellular;25;jul;102;1;-1;0;nonexistent;no;4158
58;retired;married;secondary;no;992;no;no;cellular;25;jul;46;1;-1;0;nonexistent;no;4159
34;technician;divorced;secondary;no;675;no;no;cellular;25;jul;81;2;-1;0;nonexistent;no;4160
39;self-employed;married;tertiary;no;1492;yes;no;cellular;25;jul;1106;1;-1;0;nonexistent;no;4161
30;blue-collar;divorced;primary;no;-242;no;yes;cellular;25;jul;124;2;-1;0;nonexistent;no;4162
54;management;divorced;tertiary;no;2079;no;yes;cellular;25;jul;217;1;-1;0;nonexistent;no;4163
29;blue-collar;married;secondary;no;9;yes;no;cellular;25;jul;236;8;-1;0;nonexistent;no;4164
54;management;single;tertiary;no;3294;yes;no;cellular;25;jul;132;5;-1;0;nonexistent;no;4165
37;management;married;tertiary;no;287;yes;no;cellular;25;jul;94;2;-1;0;nonexistent;no;4166
47;services;divorced;secondary;no;-116;no;yes;cellular;25;jul;160;3;-1;0;nonexistent;no;4167
37;housemaid;married;secondary;no;589;yes;no;cellular;25;jul;335;2;-1;0;nonexistent;no;4168
46;technician;married;secondary;no;-220;yes;no;cellular;25;jul;203;1;-1;0;nonexistent;no;4169
42;blue-collar;married;secondary;no;0;yes;no;cellular;25;jul;184;2;-1;0;nonexistent;no;4170
47;management;married;primary;no;2793;yes;no;telephone;25;jul;102;4;-1;0;nonexistent;no;4171
32;self-employed;single;secondary;no;1259;no;no;cellular;25;jul;184;2;-1;0;nonexistent;no;4172
30;technician;married;tertiary;no;71;yes;no;cellular;25;jul;800;2;-1;0;nonexistent;no;4173
40;blue-collar;married;secondary;no;0;no;no;cellular;25;jul;96;2;-1;0;nonexistent;no;4174
27;services;single;secondary;no;139;no;no;cellular;25;jul;165;3;-1;0;nonexistent;no;4175
36;entrepreneur;married;secondary;no;1412;yes;yes;cellular;25;jul;226;1;-1;0;nonexistent;no;4176
40;management;divorced;tertiary;no;205;no;no;cellular;25;jul;357;1;-1;0;nonexistent;no;4177
33;services;married;secondary;yes;-319;yes;no;cellular;25;jul;142;1;-1;0;nonexistent;no;4178
37;services;divorced;secondary;no;652;no;no;cellular;25;jul;177;2;-1;0;nonexistent;no;4179
32;admin.;married;secondary;no;0;no;no;cellular;25;jul;209;1;-1;0;nonexistent;no;4180
39;housemaid;married;secondary;no;1444;no;no;telephone;25;jul;362;8;-1;0;nonexistent;yes;4181
25;admin.;single;secondary;no;0;no;yes;cellular;25;jul;49;1;-1;0;nonexistent;no;4182
52;admin.;married;secondary;no;473;yes;no;cellular;25;jul;135;2;-1;0;nonexistent;no;4183
32;admin.;married;secondary;no;2;yes;no;cellular;25;jul;132;5;-1;0;nonexistent;no;4184
30;technician;divorced;tertiary;no;317;yes;no;cellular;25;jul;67;5;-1;0;nonexistent;no;4185
57;management;married;tertiary;no;4185;yes;no;telephone;25;jul;394;2;-1;0;nonexistent;no;4186
36;management;married;tertiary;no;612;no;no;cellular;25;jul;153;2;-1;0;nonexistent;no;4187
34;technician;single;secondary;no;318;no;yes;cellular;25;jul;239;5;-1;0;nonexistent;no;4188
25;technician;single;secondary;no;1036;yes;no;cellular;25;jul;337;2;-1;0;nonexistent;no;4189
56;housemaid;married;primary;no;871;no;no;telephone;25;jul;149;1;-1;0;nonexistent;no;4190
54;housemaid;married;secondary;no;209;yes;yes;cellular;25;jul;97;1;-1;0;nonexistent;no;4191
59;retired;married;secondary;no;5706;yes;no;cellular;25;jul;471;2;-1;0;nonexistent;no;4192
48;management;married;tertiary;no;4006;no;no;cellular;25;jul;51;4;-1;0;nonexistent;no;4193
39;management;divorced;tertiary;no;1555;yes;no;cellular;25;jul;796;1;-1;0;nonexistent;no;4194
55;blue-collar;married;primary;no;2490;no;no;telephone;25;jul;106;3;-1;0;nonexistent;no;4195
43;blue-collar;married;secondary;no;1343;yes;yes;cellular;25;jul;211;2;-1;0;nonexistent;no;4196
39;technician;married;secondary;no;-709;yes;no;cellular;25;jul;311;6;-1;0;nonexistent;no;4197
47;housemaid;married;secondary;no;4397;yes;no;cellular;25;jul;110;1;-1;0;nonexistent;no;4198
57;management;married;secondary;no;262;no;no;cellular;25;jul;276;1;-1;0;nonexistent;no;4199
39;housemaid;married;secondary;no;42;yes;no;telephone;25;jul;120;1;-1;0;nonexistent;no;4200
43;management;married;secondary;no;1424;yes;no;cellular;25;jul;39;3;-1;0;nonexistent;no;4201
46;services;married;primary;no;860;no;no;cellular;25;jul;80;1;-1;0;nonexistent;no;4202
44;services;married;secondary;no;483;yes;no;telephone;25;jul;87;1;-1;0;nonexistent;no;4203
32;unemployed;married;tertiary;no;1;no;no;cellular;25;jul;449;2;-1;0;nonexistent;no;4204
30;blue-collar;single;secondary;no;191;no;no;cellular;25;jul;66;2;-1;0;nonexistent;no;4205
31;blue-collar;single;secondary;yes;-535;yes;no;cellular;25;jul;163;1;-1;0;nonexistent;no;4206
36;services;divorced;secondary;no;-194;no;no;cellular;25;jul;83;2;-1;0;nonexistent;no;4207
33;blue-collar;single;secondary;no;0;no;no;telephone;25;jul;511;1;-1;0;nonexistent;no;4208
33;admin.;single;secondary;no;-300;yes;yes;cellular;25;jul;184;1;-1;0;nonexistent;no;4209
47;management;married;tertiary;no;7;yes;no;cellular;25;jul;102;5;-1;0;nonexistent;no;4210
28;management;single;tertiary;no;231;yes;yes;cellular;25;jul;568;2;-1;0;nonexistent;no;4211
34;management;married;tertiary;no;1116;yes;no;cellular;25;jul;53;5;-1;0;nonexistent;no;4212
35;technician;single;tertiary;no;470;yes;no;cellular;25;jul;743;13;-1;0;nonexistent;yes;4213
26;services;single;secondary;no;0;no;no;cellular;25;jul;129;3;-1;0;nonexistent;no;4214
49;housemaid;married;secondary;no;183;no;no;cellular;25;jul;206;2;-1;0;nonexistent;no;4215
51;unemployed;married;primary;no;1162;yes;no;cellular;25;jul;2015;1;-1;0;nonexistent;yes;4216
29;services;single;secondary;no;-251;no;no;cellular;25;jul;98;1;-1;0;nonexistent;no;4217
57;management;divorced;secondary;no;23;no;yes;telephone;25;jul;330;1;-1;0;nonexistent;no;4218
27;technician;single;secondary;no;1359;no;yes;telephone;25;jul;199;1;-1;0;nonexistent;no;4219
54;technician;married;secondary;no;1331;yes;no;telephone;25;jul;657;2;-1;0;nonexistent;no;4220
27;services;single;secondary;no;0;no;yes;cellular;25;jul;261;3;-1;0;nonexistent;no;4221
30;technician;single;secondary;no;1625;yes;no;cellular;25;jul;90;3;-1;0;nonexistent;no;4222
29;entrepreneur;single;secondary;no;158;yes;no;cellular;25;jul;241;2;-1;0;nonexistent;no;4223
34;blue-collar;married;primary;no;654;no;no;cellular;25;jul;152;1;-1;0;nonexistent;no;4224
26;entrepreneur;married;tertiary;yes;144;no;yes;cellular;25;jul;730;1;-1;0;nonexistent;no;4225
40;blue-collar;married;secondary;no;60;no;yes;cellular;25;jul;36;1;-1;0;nonexistent;no;4226
54;housemaid;married;primary;no;3304;no;yes;cellular;25;jul;90;7;-1;0;nonexistent;no;4227
28;services;married;secondary;no;633;no;yes;cellular;25;jul;95;1;-1;0;nonexistent;no;4228
40;management;married;tertiary;no;-7;no;yes;telephone;25;jul;697;1;-1;0;nonexistent;no;4229
36;management;married;tertiary;no;1988;yes;yes;cellular;25;jul;102;2;-1;0;nonexistent;no;4230
33;blue-collar;divorced;secondary;no;0;no;no;cellular;25;jul;374;2;-1;0;nonexistent;no;4231
59;retired;married;secondary;no;377;no;yes;cellular;25;jul;468;4;-1;0;nonexistent;no;4232
34;technician;married;secondary;no;0;yes;no;cellular;25;jul;141;3;-1;0;nonexistent;no;4233
53;retired;married;primary;no;759;yes;no;telephone;25;jul;702;5;-1;0;nonexistent;no;4234
55;self-employed;married;secondary;no;2387;yes;no;cellular;25;jul;155;4;-1;0;nonexistent;no;4235
51;management;divorced;tertiary;no;323;yes;no;cellular;25;jul;356;9;-1;0;nonexistent;no;4236
30;technician;single;secondary;no;1626;no;no;cellular;25;jul;566;3;-1;0;nonexistent;no;4237
57;management;divorced;tertiary;no;909;yes;no;cellular;25;jul;147;2;-1;0;nonexistent;no;4238
51;management;married;tertiary;no;656;yes;no;cellular;25;jul;268;2;-1;0;nonexistent;no;4239
51;entrepreneur;married;secondary;no;2156;yes;no;cellular;25;jul;84;3;-1;0;nonexistent;no;4240
35;admin.;married;secondary;no;786;no;yes;cellular;25;jul;322;1;-1;0;nonexistent;no;4241
42;services;divorced;secondary;no;108;no;no;cellular;25;jul;360;13;-1;0;nonexistent;no;4242
39;admin.;divorced;secondary;no;2903;yes;yes;telephone;25;jul;259;2;-1;0;nonexistent;no;4243
30;management;single;tertiary;no;2;yes;yes;cellular;25;jul;1031;8;-1;0;nonexistent;yes;4244
59;housemaid;divorced;primary;yes;0;no;yes;cellular;25;jul;1368;2;-1;0;nonexistent;no;4245
25;blue-collar;married;secondary;no;-102;no;no;cellular;25;jul;466;1;-1;0;nonexistent;no;4246
51;technician;married;secondary;no;18;no;yes;cellular;25;jul;363;6;-1;0;nonexistent;no;4247
31;services;single;secondary;yes;-21;no;yes;cellular;25;jul;507;1;-1;0;nonexistent;no;4248
41;admin.;married;secondary;no;1672;yes;no;cellular;25;jul;148;1;-1;0;nonexistent;no;4249
31;technician;married;tertiary;no;0;yes;no;cellular;25;jul;266;6;-1;0;nonexistent;no;4250
27;management;married;tertiary;no;159;yes;no;cellular;25;jul;295;2;-1;0;nonexistent;no;4251
27;blue-collar;married;secondary;no;5505;yes;yes;cellular;25;jul;134;1;-1;0;nonexistent;no;4252
52;services;divorced;secondary;no;2455;no;no;cellular;25;jul;289;1;-1;0;nonexistent;no;4253
38;admin.;married;secondary;no;689;yes;no;cellular;25;jul;270;1;-1;0;nonexistent;no;4254
30;admin.;single;tertiary;no;33;yes;no;cellular;25;jul;396;1;-1;0;nonexistent;no;4255
44;technician;single;tertiary;no;3432;yes;no;cellular;25;jul;72;30;-1;0;nonexistent;no;4256
32;technician;single;secondary;no;4069;yes;no;cellular;25;jul;273;1;-1;0;nonexistent;no;4257
44;self-employed;married;tertiary;no;233;yes;yes;cellular;25;jul;161;7;-1;0;nonexistent;no;4258
41;blue-collar;married;secondary;no;113;no;no;cellular;25;jul;92;15;-1;0;nonexistent;no;4259
34;technician;divorced;secondary;no;1301;yes;no;cellular;25;jul;124;2;-1;0;nonexistent;no;4260
36;entrepreneur;single;secondary;no;475;no;no;cellular;25;jul;141;3;-1;0;nonexistent;no;4261
44;technician;married;secondary;no;111;yes;yes;cellular;25;jul;356;3;-1;0;nonexistent;no;4262
30;blue-collar;married;primary;no;-68;yes;no;cellular;25;jul;394;2;-1;0;nonexistent;no;4263
32;blue-collar;married;primary;no;104;yes;no;cellular;25;jul;211;3;-1;0;nonexistent;no;4264
31;housemaid;single;secondary;no;0;yes;no;cellular;25;jul;293;4;-1;0;nonexistent;no;4265
32;services;single;secondary;no;441;no;yes;cellular;25;jul;135;2;-1;0;nonexistent;no;4266
42;blue-collar;single;primary;no;1628;yes;no;cellular;25;jul;590;8;-1;0;nonexistent;yes;4267
50;admin.;divorced;secondary;no;797;yes;no;telephone;25;jul;72;8;-1;0;nonexistent;no;4268
56;management;married;tertiary;no;6475;no;no;cellular;25;jul;200;3;-1;0;nonexistent;no;4269
42;housemaid;married;primary;no;1523;yes;yes;cellular;25;jul;587;5;-1;0;nonexistent;no;4270
54;management;married;secondary;no;1134;yes;no;cellular;25;jul;1330;3;-1;0;nonexistent;yes;4271
28;management;single;secondary;no;265;yes;no;cellular;25;jul;194;2;-1;0;nonexistent;no;4272
49;blue-collar;married;primary;no;1644;yes;no;cellular;25;jul;238;4;-1;0;nonexistent;no;4273
41;blue-collar;married;primary;no;1018;yes;no;cellular;25;jul;171;1;-1;0;nonexistent;no;4274
25;blue-collar;married;secondary;no;-23;yes;no;cellular;25;jul;936;1;-1;0;nonexistent;no;4275
32;services;married;secondary;no;0;yes;no;cellular;25;jul;83;10;-1;0;nonexistent;no;4276
51;blue-collar;married;primary;no;0;yes;yes;cellular;25;jul;946;3;-1;0;nonexistent;yes;4277
36;management;married;tertiary;no;909;yes;yes;cellular;25;jul;250;3;-1;0;nonexistent;no;4278
32;services;married;secondary;no;194;yes;yes;cellular;25;jul;150;2;-1;0;nonexistent;no;4279
27;technician;single;secondary;no;15;yes;no;cellular;25;jul;67;3;-1;0;nonexistent;no;4280
27;admin.;married;secondary;no;158;yes;no;cellular;25;jul;124;2;-1;0;nonexistent;no;4281
49;admin.;divorced;secondary;no;560;yes;no;cellular;25;jul;85;3;-1;0;nonexistent;no;4282
42;management;divorced;secondary;no;284;no;no;cellular;25;jul;1173;4;-1;0;nonexistent;no;4283
40;admin.;divorced;secondary;no;274;yes;yes;cellular;25;jul;53;4;-1;0;nonexistent;no;4284
46;blue-collar;married;primary;no;-160;no;yes;telephone;25;jul;93;11;-1;0;nonexistent;no;4285
45;blue-collar;single;primary;no;92;no;yes;cellular;25;jul;99;7;-1;0;nonexistent;no;4286
57;retired;divorced;primary;no;63;no;yes;cellular;25;jul;1448;17;-1;0;nonexistent;yes;4287
31;blue-collar;married;primary;no;3;no;yes;telephone;25;jul;143;3;-1;0;nonexistent;no;4288
28;services;married;secondary;no;7;no;no;cellular;25;jul;50;3;-1;0;nonexistent;no;4289
36;admin.;married;secondary;no;670;yes;no;cellular;25;jul;126;3;-1;0;nonexistent;no;4290
45;services;married;secondary;no;88;yes;no;cellular;25;jul;87;4;-1;0;nonexistent;no;4291
36;blue-collar;married;primary;no;345;yes;no;cellular;25;jul;400;2;-1;0;nonexistent;no;4292
30;management;married;tertiary;no;1221;yes;no;telephone;25;jul;279;4;-1;0;nonexistent;yes;4293
34;blue-collar;single;secondary;no;-603;no;no;cellular;25;jul;164;4;-1;0;nonexistent;no;4294
33;self-employed;married;tertiary;no;980;no;no;cellular;25;jul;170;3;-1;0;nonexistent;no;4295
32;services;married;secondary;no;252;yes;yes;cellular;25;jul;148;4;-1;0;nonexistent;no;4296
28;admin.;single;secondary;no;230;no;no;cellular;25;jul;118;3;-1;0;nonexistent;no;4297
37;blue-collar;single;secondary;no;5024;no;yes;cellular;25;jul;661;4;-1;0;nonexistent;yes;4298
46;housemaid;married;primary;no;312;yes;yes;cellular;25;jul;137;7;-1;0;nonexistent;no;4299
30;technician;married;secondary;no;2371;yes;yes;cellular;25;jul;237;5;-1;0;nonexistent;no;4300
58;retired;single;primary;no;999;no;no;cellular;25;jul;188;6;-1;0;nonexistent;no;4301
58;entrepreneur;married;tertiary;yes;0;no;yes;cellular;25;jul;138;4;-1;0;nonexistent;no;4302
49;entrepreneur;married;secondary;no;1147;yes;yes;cellular;25;jul;96;3;-1;0;nonexistent;no;4303
46;blue-collar;married;primary;no;-271;yes;no;cellular;25;jul;65;2;-1;0;nonexistent;no;4304
33;technician;married;secondary;no;-74;yes;no;cellular;25;jul;198;4;-1;0;nonexistent;no;4305
37;management;married;tertiary;no;-70;yes;no;cellular;25;jul;386;2;-1;0;nonexistent;no;4306
38;admin.;married;primary;no;0;yes;yes;telephone;25;jul;163;5;-1;0;nonexistent;no;4307
44;management;married;tertiary;no;446;no;no;cellular;25;jul;63;12;-1;0;nonexistent;no;4308
34;entrepreneur;single;secondary;yes;-200;no;yes;cellular;25;jul;248;5;-1;0;nonexistent;no;4309
37;blue-collar;married;secondary;no;236;no;no;cellular;25;jul;438;6;-1;0;nonexistent;no;4310
40;management;divorced;tertiary;no;96;yes;no;cellular;25;jul;188;14;-1;0;nonexistent;no;4311
28;admin.;single;secondary;no;649;yes;no;cellular;25;jul;481;3;-1;0;nonexistent;no;4312
39;technician;married;secondary;no;10685;yes;no;cellular;25;jul;1369;9;-1;0;nonexistent;yes;4313
35;technician;married;tertiary;no;1629;no;no;cellular;25;jul;653;4;-1;0;nonexistent;yes;4314
38;blue-collar;married;primary;no;406;yes;no;cellular;25;jul;460;5;-1;0;nonexistent;no;4315
41;blue-collar;married;secondary;no;1915;yes;no;cellular;25;jul;245;4;-1;0;nonexistent;no;4316
27;technician;single;secondary;no;-646;yes;no;cellular;25;jul;135;8;-1;0;nonexistent;no;4317
35;management;married;tertiary;no;972;yes;yes;cellular;25;jul;23;16;-1;0;nonexistent;no;4318
26;blue-collar;married;primary;no;133;no;yes;cellular;25;jul;57;3;-1;0;nonexistent;no;4319
60;retired;married;secondary;no;90;yes;no;cellular;25;jul;41;3;-1;0;nonexistent;no;4320
58;admin.;married;secondary;no;2;yes;yes;telephone;25;jul;282;9;-1;0;nonexistent;no;4321
31;management;married;tertiary;no;1215;no;no;cellular;25;jul;80;2;-1;0;nonexistent;no;4322
26;services;divorced;primary;yes;2;yes;yes;cellular;25;jul;22;16;-1;0;nonexistent;no;4323
30;services;divorced;secondary;no;704;yes;no;cellular;25;jul;524;10;-1;0;nonexistent;no;4324
31;entrepreneur;divorced;tertiary;no;1767;no;no;telephone;25;jul;395;6;-1;0;nonexistent;no;4325
27;management;married;tertiary;no;9630;yes;no;cellular;25;jul;190;4;-1;0;nonexistent;no;4326
33;blue-collar;married;secondary;no;-77;yes;no;cellular;28;jul;151;3;-1;0;nonexistent;no;4327
45;technician;single;secondary;no;586;no;yes;cellular;28;jul;32;3;-1;0;nonexistent;no;4328
44;services;married;secondary;no;908;yes;yes;cellular;28;jul;102;7;-1;0;nonexistent;no;4329
30;blue-collar;single;secondary;no;363;no;no;cellular;28;jul;171;3;-1;0;nonexistent;no;4330
31;entrepreneur;married;tertiary;no;5156;yes;no;cellular;28;jul;147;3;-1;0;nonexistent;no;4331
36;services;divorced;tertiary;no;58;yes;no;cellular;28;jul;29;13;-1;0;nonexistent;no;4332
55;blue-collar;divorced;secondary;no;496;no;yes;cellular;28;jul;93;4;-1;0;nonexistent;no;4333
45;entrepreneur;divorced;primary;no;888;yes;no;telephone;28;jul;63;6;-1;0;nonexistent;no;4334
58;retired;married;primary;no;282;yes;no;cellular;28;jul;40;4;-1;0;nonexistent;no;4335
30;technician;single;tertiary;no;190;yes;no;cellular;28;jul;33;3;-1;0;nonexistent;no;4336
34;technician;single;tertiary;no;2047;yes;no;cellular;28;jul;57;5;-1;0;nonexistent;no;4337
35;technician;single;tertiary;no;670;yes;no;cellular;28;jul;177;18;-1;0;nonexistent;no;4338
31;management;single;tertiary;no;949;yes;no;cellular;28;jul;52;7;-1;0;nonexistent;no;4339
26;blue-collar;married;primary;no;40;no;yes;cellular;28;jul;49;3;-1;0;nonexistent;no;4340
31;technician;married;tertiary;no;19;yes;no;cellular;28;jul;243;31;-1;0;nonexistent;no;4341
51;entrepreneur;married;secondary;yes;-2082;no;yes;cellular;28;jul;123;6;-1;0;nonexistent;no;4342
29;management;single;tertiary;no;2063;no;no;cellular;28;jul;44;3;-1;0;nonexistent;no;4343
52;management;single;tertiary;no;4;no;yes;cellular;28;jul;30;9;-1;0;nonexistent;no;4344
56;technician;married;secondary;no;4063;no;yes;telephone;28;jul;31;4;-1;0;nonexistent;no;4345
40;management;married;tertiary;no;0;yes;no;cellular;28;jul;52;11;-1;0;nonexistent;no;4346
39;management;single;tertiary;no;26;yes;no;cellular;28;jul;110;18;-1;0;nonexistent;no;4347
56;management;married;tertiary;no;-1493;no;yes;cellular;28;jul;119;4;-1;0;nonexistent;no;4348
38;services;married;primary;no;0;no;no;cellular;28;jul;33;3;-1;0;nonexistent;no;4349
35;admin.;single;secondary;no;-16;no;yes;cellular;28;jul;108;3;-1;0;nonexistent;no;4350
37;management;married;tertiary;no;0;yes;no;telephone;28;jul;62;8;-1;0;nonexistent;no;4351
47;blue-collar;divorced;primary;yes;0;yes;no;cellular;28;jul;327;3;-1;0;nonexistent;no;4352
58;technician;divorced;secondary;no;-147;yes;yes;cellular;28;jul;95;3;-1;0;nonexistent;no;4353
60;retired;single;secondary;no;74;yes;no;telephone;28;jul;29;8;-1;0;nonexistent;no;4354
37;blue-collar;married;secondary;no;965;yes;no;cellular;28;jul;119;4;-1;0;nonexistent;no;4355
57;admin.;single;secondary;no;0;no;no;cellular;28;jul;261;4;-1;0;nonexistent;no;4356
27;services;married;secondary;no;0;yes;no;cellular;28;jul;334;8;-1;0;nonexistent;no;4357
42;blue-collar;married;secondary;no;-128;no;yes;cellular;28;jul;180;4;-1;0;nonexistent;no;4358
32;services;married;secondary;no;0;yes;no;cellular;28;jul;36;5;-1;0;nonexistent;no;4359
39;management;single;tertiary;no;168;no;no;cellular;28;jul;56;9;-1;0;nonexistent;no;4360
53;services;married;primary;no;-166;no;yes;cellular;28;jul;70;4;-1;0;nonexistent;no;4361
33;management;married;tertiary;no;349;yes;yes;cellular;28;jul;62;3;-1;0;nonexistent;no;4362
